filename,file_number,lead,lead_idx,window_idx,peak_position
HR00006.hea,6,aVL,4,10,914
HR00006.hea,6,aVL,4,11,1001
HR00006.hea,6,aVL,4,12,1065
HR00006.hea,6,aVL,4,13,1192
HR00006.hea,6,aVF,5,0,80
HR00006.hea,6,aVF,5,1,163
HR00006.hea,6,aVF,5,2,249
HR00006.hea,6,aVF,5,3,338
HR00006.hea,6,aVF,5,4,433
HR00006.hea,6,aVF,5,5,510
HR00006.hea,6,aVF,5,6,621
HR00006.hea,6,aVF,5,7,715
HR00006.hea,6,aVF,5,8,803
HR00006.hea,6,aVF,5,9,887
HR00006.hea,6,aVF,5,10,974
HR00006.hea,6,aVF,5,11,1066
HR00006.hea,6,aVF,5,12,1163
HR00006.hea,6,aVF,5,13,1244
HR00006.hea,6,V1,6,0,187
HR00006.hea,6,V1,6,1,271
HR00006.hea,6,V1,6,2,354
HR00006.hea,6,V1,6,3,430
HR00006.hea,6,V1,6,4,725
HR00006.hea,6,V1,6,5,790
HR00006.hea,6,V1,6,6,863
HR00006.hea,6,V1,6,7,970
HR00006.hea,6,V1,6,8,1047
HR00006.hea,6,V2,7,0,19
HR00006.hea,6,V2,7,1,108
HR00006.hea,6,V2,7,2,181
HR00006.hea,6,V2,7,3,246
HR00006.hea,6,V2,7,4,368
HR00006.hea,6,V2,7,5,431
HR00006.hea,6,V2,7,6,524
HR00006.hea,6,V2,7,7,618
HR00006.hea,6,V2,7,8,737
HR00006.hea,6,V2,7,9,800
HR00006.hea,6,V2,7,10,912
HR00006.hea,6,V2,7,11,998
HR00006.hea,6,V2,7,12,1063
HR00006.hea,6,V2,7,13,1146
HR00006.hea,6,V2,7,14,1247
HR00006.hea,6,V3,8,0,16
HR00006.hea,6,V3,8,1,106
HR00006.hea,6,V3,8,2,213
HR00006.hea,6,V3,8,3,277
HR00006.hea,6,V3,8,4,367
HR00006.hea,6,V3,8,5,457
HR00006.hea,6,V3,8,6,560
HR00006.hea,6,V3,8,7,647
HR00006.hea,6,V3,8,8,736
HR00006.hea,6,V3,8,9,800
HR00006.hea,6,V3,8,10,906
HR00006.hea,6,V3,8,11,999
HR00006.hea,6,V3,8,12,1093
HR00006.hea,6,V4,9,0,17
HR00006.hea,6,V4,9,1,79
HR00006.hea,6,V4,9,2,162
HR00006.hea,6,V4,9,3,248
HR00006.hea,6,V4,9,4,338
HR00006.hea,6,V4,9,5,433
HR00006.hea,6,V4,9,6,526
HR00006.hea,6,V4,9,7,620
HR00006.hea,6,V4,9,8,714
HR00006.hea,6,V4,9,9,802
HR00006.hea,6,V4,9,10,886
HR00006.hea,6,V4,9,11,973
HR00006.hea,6,V4,9,12,1065
HR00006.hea,6,V4,9,13,1162
HR00006.hea,6,V5,10,0,17
HR00006.hea,6,V5,10,1,80
HR00006.hea,6,V5,10,2,163
HR00006.hea,6,V5,10,3,249
HR00006.hea,6,V5,10,4,338
HR00006.hea,6,V5,10,5,433
HR00006.hea,6,V5,10,6,527
HR00006.hea,6,V5,10,7,620
HR00006.hea,6,V5,10,8,715
HR00006.hea,6,V5,10,9,803
HR00006.hea,6,V5,10,10,886
HR00006.hea,6,V5,10,11,974
HR00006.hea,6,V5,10,12,1066
HR00006.hea,6,V5,10,13,1163
HR00006.hea,6,V5,10,14,1242
HR00006.hea,6,V6,11,0,80
HR00006.hea,6,V6,11,1,163
HR00006.hea,6,V6,11,2,249
HR00006.hea,6,V6,11,3,339
HR00006.hea,6,V6,11,4,433
HR00006.hea,6,V6,11,5,527
HR00006.hea,6,V6,11,6,621
HR00006.hea,6,V6,11,7,715
HR00006.hea,6,V6,11,8,803
HR00006.hea,6,V6,11,9,887
HR00006.hea,6,V6,11,10,974
HR00006.hea,6,V6,11,11,1066
HR00006.hea,6,V6,11,12,1163
HR00006.hea,6,V6,11,13,1232
HR00007.hea,7,I,0,0,50
HR00007.hea,7,I,0,1,169
HR00007.hea,7,I,0,2,293
HR00007.hea,7,I,0,3,412
HR00007.hea,7,I,0,4,533
HR00007.hea,7,I,0,5,657
HR00007.hea,7,I,0,6,776
HR00007.hea,7,I,0,7,897
HR00007.hea,7,I,0,8,1020
HR00007.hea,7,I,0,9,1139
HR00007.hea,7,I,0,10,1212
HR00007.hea,7,II,1,0,50
HR00007.hea,7,II,1,1,169
HR00007.hea,7,II,1,2,292
HR00007.hea,7,II,1,3,412
HR00007.hea,7,II,1,4,532
HR00007.hea,7,II,1,5,657
HR00007.hea,7,II,1,6,775
HR00007.hea,7,II,1,7,896
HR00007.hea,7,II,1,8,1019
HR00007.hea,7,II,1,9,1138
HR00007.hea,7,II,1,10,1228
HR00007.hea,7,III,2,0,30
HR00007.hea,7,III,2,1,109
HR00007.hea,7,III,2,2,189
HR00007.hea,7,III,2,3,290
HR00007.hea,7,III,2,4,409
HR00007.hea,7,III,2,5,494
HR00007.hea,7,III,2,6,588
HR00007.hea,7,III,2,7,654
HR00007.hea,7,III,2,8,772
HR00007.hea,7,III,2,9,893
HR00007.hea,7,III,2,10,1017
HR00007.hea,7,III,2,11,1136
HR00007.hea,7,III,2,12,1244
HR00007.hea,7,aVR,3,0,60
HR00007.hea,7,aVR,3,1,125
HR00007.hea,7,aVR,3,2,192
HR00007.hea,7,aVR,3,3,296
HR00007.hea,7,aVR,3,4,385
HR00007.hea,7,aVR,3,5,467
HR00007.hea,7,aVR,3,6,538
HR00007.hea,7,aVR,3,7,603
HR00007.hea,7,aVR,3,8,670
HR00007.hea,7,aVR,3,9,780
HR00007.hea,7,aVR,3,10,842
HR00007.hea,7,aVR,3,11,908
HR00007.hea,7,aVR,3,12,975
HR00007.hea,7,aVR,3,13,1071
HR00007.hea,7,aVR,3,14,1145
HR00007.hea,7,aVR,3,15,1231
HR00007.hea,7,aVL,4,0,51
HR00007.hea,7,aVL,4,1,170
HR00007.hea,7,aVL,4,2,293
HR00007.hea,7,aVL,4,3,413
HR00007.hea,7,aVL,4,4,534
HR00007.hea,7,aVL,4,5,658
HR00007.hea,7,aVL,4,6,776
HR00007.hea,7,aVL,4,7,897
HR00007.hea,7,aVL,4,8,1021
HR00007.hea,7,aVL,4,9,1139
HR00007.hea,7,aVF,5,0,48
HR00007.hea,7,aVF,5,1,167
HR00007.hea,7,aVF,5,2,291
HR00007.hea,7,aVF,5,3,410
HR00007.hea,7,aVF,5,4,531
HR00007.hea,7,aVF,5,5,593
HR00007.hea,7,aVF,5,6,655
HR00007.hea,7,aVF,5,7,722
HR00007.hea,7,aVF,5,8,822
HR00007.hea,7,aVF,5,9,895
HR00007.hea,7,aVF,5,10,1018
HR00007.hea,7,aVF,5,11,1137
HR00007.hea,7,aVF,5,12,1224
HR00007.hea,7,V1,6,0,47
HR00007.hea,7,V1,6,1,201
HR00007.hea,7,V1,6,2,323
HR00007.hea,7,V1,6,3,410
HR00007.hea,7,V1,6,4,474
HR00007.hea,7,V1,6,5,561
HR00007.hea,7,V1,6,6,655
HR00007.hea,7,V1,6,7,773
HR00007.hea,7,V1,6,8,849
HR00007.hea,7,V1,6,9,928
HR00007.hea,7,V1,6,10,1049
HR00007.hea,7,V1,6,11,1136
HR00007.hea,7,V1,6,12,1215
HR00007.hea,7,V2,7,0,20
HR00007.hea,7,V2,7,1,82
HR00007.hea,7,V2,7,2,167
HR00007.hea,7,V2,7,3,290
HR00007.hea,7,V2,7,4,410
HR00007.hea,7,V2,7,5,530
HR00007.hea,7,V2,7,6,655
HR00007.hea,7,V2,7,7,773
HR00007.hea,7,V2,7,8,843
HR00007.hea,7,V2,7,9,926
HR00007.hea,7,V2,7,10,1051
HR00007.hea,7,V2,7,11,1136
HR00007.hea,7,V2,7,12,1247
HR00007.hea,7,V3,8,0,48
HR00007.hea,7,V3,8,1,168
HR00007.hea,7,V3,8,2,323
HR00007.hea,7,V3,8,3,410
HR00007.hea,7,V3,8,4,531
HR00007.hea,7,V3,8,5,655
HR00007.hea,7,V3,8,6,734
HR00007.hea,7,V3,8,7,811
HR00007.hea,7,V3,8,8,894
HR00007.hea,7,V3,8,9,1018
HR00007.hea,7,V3,8,10,1136
HR00007.hea,7,V3,8,11,1239
HR00007.hea,7,V4,9,0,48
HR00007.hea,7,V4,9,1,168
HR00007.hea,7,V4,9,2,292
HR00007.hea,7,V4,9,3,411
HR00007.hea,7,V4,9,4,531
HR00007.hea,7,V4,9,5,656
HR00007.hea,7,V4,9,6,774
HR00007.hea,7,V4,9,7,895
HR00007.hea,7,V4,9,8,1019
HR00007.hea,7,V4,9,9,1137
HR00007.hea,7,V4,9,10,1203
HR00007.hea,7,V5,10,0,49
HR00007.hea,7,V5,10,1,168
HR00007.hea,7,V5,10,2,292
HR00007.hea,7,V5,10,3,411
HR00007.hea,7,V5,10,4,532
HR00007.hea,7,V5,10,5,656
HR00007.hea,7,V5,10,6,774
HR00007.hea,7,V5,10,7,896
HR00007.hea,7,V5,10,8,1019
HR00007.hea,7,V5,10,9,1137
HR00007.hea,7,V6,11,0,49
HR00007.hea,7,V6,11,1,168
HR00007.hea,7,V6,11,2,292
HR00007.hea,7,V6,11,3,411
HR00007.hea,7,V6,11,4,532
HR00007.hea,7,V6,11,5,656
HR00007.hea,7,V6,11,6,775
HR00007.hea,7,V6,11,7,896
HR00007.hea,7,V6,11,8,1019
HR00007.hea,7,V6,11,9,1138
HR00007.hea,7,V6,11,10,1200
HR00008.hea,8,I,0,0,59
HR00008.hea,8,I,0,1,162
HR00008.hea,8,I,0,2,264
HR00008.hea,8,I,0,3,363
HR00008.hea,8,I,0,4,462
HR00008.hea,8,I,0,5,564
HR00008.hea,8,I,0,6,667
HR00008.hea,8,I,0,7,768
HR00008.hea,8,I,0,8,868
HR00008.hea,8,I,0,9,971
HR00008.hea,8,I,0,10,1076
HR00008.hea,8,I,0,11,1178
HR00008.hea,8,II,1,0,59
HR00008.hea,8,II,1,1,162
HR00008.hea,8,II,1,2,264
HR00008.hea,8,II,1,3,699
HR00008.hea,8,II,1,4,769
HR00008.hea,8,II,1,5,869
HR00008.hea,8,II,1,6,971
HR00008.hea,8,II,1,7,1077
HR00008.hea,8,II,1,8,1178
HR00008.hea,8,III,2,0,37
HR00008.hea,8,III,2,1,102
HR00008.hea,8,III,2,2,164
HR00008.hea,8,III,2,3,235
HR00008.hea,8,III,2,4,307
HR00008.hea,8,III,2,5,1170
HR00008.hea,8,III,2,6,1233
HR00008.hea,8,aVR,3,0,465
HR00008.hea,8,aVR,3,1,529
HR00008.hea,8,aVR,3,2,610
HR00008.hea,8,aVR,3,3,765
HR00008.hea,8,aVL,4,0,58
HR00008.hea,8,aVL,4,1,162
HR00008.hea,8,aVL,4,2,462
HR00008.hea,8,aVF,5,0,1055
HR00008.hea,8,aVF,5,1,1132
HR00008.hea,8,aVF,5,2,1209
HR00008.hea,8,V1,6,0,16
HR00008.hea,8,V1,6,1,392
HR00008.hea,8,V1,6,2,458
HR00008.hea,8,V1,6,3,765
HR00008.hea,8,V2,7,0,57
HR00008.hea,8,V2,7,1,293
HR00008.hea,8,V2,7,2,392
HR00008.hea,8,V2,7,3,491
HR00008.hea,8,V2,7,4,593
HR00008.hea,8,V2,7,5,696
HR00008.hea,8,V2,7,6,798
HR00008.hea,8,V2,7,7,898
HR00008.hea,8,V2,7,8,1001
HR00008.hea,8,V2,7,9,1106
HR00008.hea,8,V2,7,10,1208
HR00008.hea,8,V3,8,0,57
HR00008.hea,8,V3,8,1,192
HR00008.hea,8,V3,8,2,294
HR00008.hea,8,V3,8,3,392
HR00008.hea,8,V3,8,4,665
HR00008.hea,8,V4,9,0,58
HR00008.hea,8,V4,9,1,161
HR00008.hea,8,V4,9,2,263
HR00008.hea,8,V4,9,3,362
HR00008.hea,8,V4,9,4,461
HR00008.hea,8,V4,9,5,563
HR00008.hea,8,V4,9,6,666
HR00008.hea,8,V4,9,7,767
HR00008.hea,8,V4,9,8,867
HR00008.hea,8,V4,9,9,970
HR00008.hea,8,V4,9,10,1075
HR00008.hea,8,V4,9,11,1177
HR00008.hea,8,V5,10,0,58
HR00008.hea,8,V5,10,1,161
HR00008.hea,8,V5,10,2,263
HR00008.hea,8,V5,10,3,362
HR00008.hea,8,V5,10,4,461
HR00008.hea,8,V5,10,5,563
HR00008.hea,8,V5,10,6,666
HR00008.hea,8,V5,10,7,768
HR00008.hea,8,V5,10,8,868
HR00008.hea,8,V5,10,9,971
HR00008.hea,8,V5,10,10,1107
HR00008.hea,8,V5,10,11,1177
HR00008.hea,8,V6,11,0,58
HR00008.hea,8,V6,11,1,161
HR00008.hea,8,V6,11,2,263
HR00008.hea,8,V6,11,3,362
HR00008.hea,8,V6,11,4,462
HR00008.hea,8,V6,11,5,563
HR00008.hea,8,V6,11,6,666
HR00008.hea,8,V6,11,7,768
HR00008.hea,8,V6,11,8,868
HR00008.hea,8,V6,11,9,971
HR00008.hea,8,V6,11,10,1076
HR00008.hea,8,V6,11,11,1178
HR00009.hea,9,I,0,0,26
HR00009.hea,9,I,0,1,107
HR00009.hea,9,I,0,2,222
HR00009.hea,9,I,0,3,342
HR00009.hea,9,I,0,4,464
HR00009.hea,9,I,0,5,586
HR00009.hea,9,I,0,6,712
HR00009.hea,9,I,0,7,840
HR00009.hea,9,I,0,8,968
HR00009.hea,9,I,0,9,1094
HR00009.hea,9,I,0,10,1217
HR00009.hea,9,II,1,0,27
HR00009.hea,9,II,1,1,108
HR00009.hea,9,II,1,2,223
HR00009.hea,9,II,1,3,342
HR00009.hea,9,II,1,4,465
HR00009.hea,9,II,1,5,586
HR00009.hea,9,II,1,6,712
HR00009.hea,9,II,1,7,840
HR00009.hea,9,II,1,8,969
HR00009.hea,9,II,1,9,1094
HR00009.hea,9,II,1,10,1217
HR00009.hea,9,III,2,0,36
HR00009.hea,9,III,2,1,110
HR00009.hea,9,III,2,2,224
HR00009.hea,9,III,2,3,343
HR00009.hea,9,III,2,4,466
HR00009.hea,9,III,2,5,588
HR00009.hea,9,III,2,6,714
HR00009.hea,9,III,2,7,841
HR00009.hea,9,III,2,8,970
HR00009.hea,9,III,2,9,1095
HR00009.hea,9,III,2,10,1218
HR00009.hea,9,aVR,3,0,1
HR00009.hea,9,aVR,3,1,112
HR00009.hea,9,aVR,3,2,176
HR00009.hea,9,aVR,3,3,239
HR00009.hea,9,aVR,3,4,339
HR00009.hea,9,aVR,3,5,420
HR00009.hea,9,aVR,3,6,590
HR00009.hea,9,aVR,3,7,684
HR00009.hea,9,aVR,3,8,974
HR00009.hea,9,aVR,3,9,1046
HR00009.hea,9,aVR,3,10,1145
HR00009.hea,9,aVL,4,0,29
HR00009.hea,9,aVL,4,1,95
HR00009.hea,9,aVL,4,2,254
HR00009.hea,9,aVL,4,3,327
HR00009.hea,9,aVL,4,4,391
HR00009.hea,9,aVL,4,5,497
HR00009.hea,9,aVL,4,6,586
HR00009.hea,9,aVL,4,7,743
HR00009.hea,9,aVL,4,8,810
HR00009.hea,9,aVL,4,9,872
HR00009.hea,9,aVL,4,10,999
HR00009.hea,9,aVL,4,11,1094
HR00009.hea,9,aVL,4,12,1159
HR00009.hea,9,aVL,4,13,1230
HR00009.hea,9,aVF,5,0,33
HR00009.hea,9,aVF,5,1,108
HR00009.hea,9,aVF,5,2,224
HR00009.hea,9,aVF,5,3,343
HR00009.hea,9,aVF,5,4,466
HR00009.hea,9,aVF,5,5,587
HR00009.hea,9,aVF,5,6,714
HR00009.hea,9,aVF,5,7,841
HR00009.hea,9,aVF,5,8,970
HR00009.hea,9,aVF,5,9,1095
HR00009.hea,9,aVF,5,10,1218
HR00009.hea,9,V1,6,0,29
HR00009.hea,9,V1,6,1,107
HR00009.hea,9,V1,6,2,222
HR00009.hea,9,V1,6,3,341
HR00009.hea,9,V1,6,4,464
HR00009.hea,9,V1,6,5,586
HR00009.hea,9,V1,6,6,712
HR00009.hea,9,V1,6,7,839
HR00009.hea,9,V1,6,8,968
HR00009.hea,9,V1,6,9,1030
HR00009.hea,9,V1,6,10,1093
HR00009.hea,9,V1,6,11,1216
HR00009.hea,9,V2,7,0,31
HR00009.hea,9,V2,7,1,107
HR00009.hea,9,V2,7,2,222
HR00009.hea,9,V2,7,3,341
HR00009.hea,9,V2,7,4,464
HR00009.hea,9,V2,7,5,586
HR00009.hea,9,V2,7,6,650
HR00009.hea,9,V2,7,7,712
HR00009.hea,9,V2,7,8,775
HR00009.hea,9,V2,7,9,839
HR00009.hea,9,V2,7,10,968
HR00009.hea,9,V2,7,11,1093
HR00009.hea,9,V2,7,12,1216
HR00009.hea,9,V3,8,0,27
HR00009.hea,9,V3,8,1,107
HR00009.hea,9,V3,8,2,222
HR00009.hea,9,V3,8,3,341
HR00009.hea,9,V3,8,4,464
HR00009.hea,9,V3,8,5,586
HR00009.hea,9,V3,8,6,648
HR00009.hea,9,V3,8,7,712
HR00009.hea,9,V3,8,8,839
HR00009.hea,9,V3,8,9,906
HR00009.hea,9,V3,8,10,968
HR00009.hea,9,V3,8,11,1093
HR00009.hea,9,V3,8,12,1216
HR00009.hea,9,V4,9,0,25
HR00009.hea,9,V4,9,1,107
HR00009.hea,9,V4,9,2,222
HR00009.hea,9,V4,9,3,341
HR00009.hea,9,V4,9,4,464
HR00009.hea,9,V4,9,5,586
HR00009.hea,9,V4,9,6,649
HR00009.hea,9,V4,9,7,712
HR00009.hea,9,V4,9,8,778
HR00009.hea,9,V4,9,9,840
HR00009.hea,9,V4,9,10,902
HR00009.hea,9,V4,9,11,968
HR00009.hea,9,V4,9,12,1093
HR00009.hea,9,V4,9,13,1216
HR00009.hea,9,V5,10,0,29
HR00009.hea,9,V5,10,1,108
HR00009.hea,9,V5,10,2,223
HR00009.hea,9,V5,10,3,342
HR00009.hea,9,V5,10,4,464
HR00009.hea,9,V5,10,5,586
HR00009.hea,9,V5,10,6,712
HR00009.hea,9,V5,10,7,840
HR00009.hea,9,V5,10,8,904
HR00009.hea,9,V5,10,9,968
HR00009.hea,9,V5,10,10,1094
HR00009.hea,9,V5,10,11,1217
HR00009.hea,9,V6,11,0,27
HR00009.hea,9,V6,11,1,108
HR00009.hea,9,V6,11,2,223
HR00009.hea,9,V6,11,3,341
HR00009.hea,9,V6,11,4,464
HR00009.hea,9,V6,11,5,586
HR00009.hea,9,V6,11,6,712
HR00009.hea,9,V6,11,7,840
HR00009.hea,9,V6,11,8,902
HR00009.hea,9,V6,11,9,968
HR00009.hea,9,V6,11,10,1094
HR00009.hea,9,V6,11,11,1218
HR00010.hea,10,I,0,0,7
HR00010.hea,10,I,0,1,108
HR00010.hea,10,I,0,2,213
HR00010.hea,10,I,0,3,329
HR00010.hea,10,I,0,4,454
HR00010.hea,10,I,0,5,580
HR00010.hea,10,I,0,6,705
HR00010.hea,10,I,0,7,830
HR00010.hea,10,I,0,8,953
HR00010.hea,10,I,0,9,1071
HR00010.hea,10,I,0,10,1181
HR00010.hea,10,II,1,0,7
HR00010.hea,10,II,1,1,108
HR00010.hea,10,II,1,2,213
HR00010.hea,10,II,1,3,329
HR00010.hea,10,II,1,4,454
HR00010.hea,10,II,1,5,580
HR00010.hea,10,II,1,6,706
HR00010.hea,10,II,1,7,831
HR00010.hea,10,II,1,8,954
HR00010.hea,10,II,1,9,1071
HR00010.hea,10,II,1,10,1181
HR00010.hea,10,III,2,0,7
HR00010.hea,10,III,2,1,108
HR00010.hea,10,III,2,2,213
HR00010.hea,10,III,2,3,328
HR00010.hea,10,III,2,4,454
HR00010.hea,10,III,2,5,580
HR00010.hea,10,III,2,6,706
HR00010.hea,10,III,2,7,831
HR00010.hea,10,III,2,8,954
HR00010.hea,10,III,2,9,1071
HR00010.hea,10,III,2,10,1181
HR00010.hea,10,III,2,11,1246
HR00010.hea,10,aVR,3,0,10
HR00010.hea,10,aVR,3,1,111
HR00010.hea,10,aVR,3,2,216
HR00010.hea,10,aVR,3,3,331
HR00010.hea,10,aVR,3,4,395
HR00010.hea,10,aVR,3,5,458
HR00010.hea,10,aVR,3,6,583
HR00010.hea,10,aVR,3,7,708
HR00010.hea,10,aVR,3,8,770
HR00010.hea,10,aVR,3,9,833
HR00010.hea,10,aVR,3,10,956
HR00010.hea,10,aVL,4,0,34
HR00010.hea,10,aVL,4,1,137
HR00010.hea,10,aVL,4,2,241
HR00010.hea,10,aVL,4,3,357
HR00010.hea,10,aVL,4,4,482
HR00010.hea,10,aVL,4,5,609
HR00010.hea,10,aVL,4,6,672
HR00010.hea,10,aVL,4,7,735
HR00010.hea,10,aVL,4,8,859
HR00010.hea,10,aVL,4,9,982
HR00010.hea,10,aVL,4,10,1099
HR00010.hea,10,aVL,4,11,1209
HR00010.hea,10,aVF,5,0,7
HR00010.hea,10,aVF,5,1,108
HR00010.hea,10,aVF,5,2,213
HR00010.hea,10,aVF,5,3,328
HR00010.hea,10,aVF,5,4,454
HR00010.hea,10,aVF,5,5,580
HR00010.hea,10,aVF,5,6,706
HR00010.hea,10,aVF,5,7,831
HR00010.hea,10,aVF,5,8,954
HR00010.hea,10,aVF,5,9,1071
HR00010.hea,10,aVF,5,10,1181
HR00010.hea,10,V1,6,0,4
HR00010.hea,10,V1,6,1,105
HR00010.hea,10,V1,6,2,210
HR00010.hea,10,V1,6,3,326
HR00010.hea,10,V1,6,4,451
HR00010.hea,10,V1,6,5,577
HR00010.hea,10,V1,6,6,703
HR00010.hea,10,V1,6,7,766
HR00010.hea,10,V1,6,8,828
HR00010.hea,10,V1,6,9,951
HR00010.hea,10,V1,6,10,1068
HR00010.hea,10,V1,6,11,1178
HR00010.hea,10,V2,7,0,4
HR00010.hea,10,V2,7,1,105
HR00010.hea,10,V2,7,2,210
HR00010.hea,10,V2,7,3,355
HR00010.hea,10,V2,7,4,479
HR00010.hea,10,V2,7,5,577
HR00010.hea,10,V2,7,6,733
HR00010.hea,10,V2,7,7,856
HR00010.hea,10,V2,7,8,951
HR00010.hea,10,V2,7,9,1096
HR00010.hea,10,V2,7,10,1178
HR00010.hea,10,V3,8,0,5
HR00010.hea,10,V3,8,1,136
HR00010.hea,10,V3,8,2,241
HR00010.hea,10,V3,8,3,355
HR00010.hea,10,V3,8,4,482
HR00010.hea,10,V3,8,5,607
HR00010.hea,10,V3,8,6,734
HR00010.hea,10,V3,8,7,858
HR00010.hea,10,V3,8,8,982
HR00010.hea,10,V3,8,9,1097
HR00010.hea,10,V3,8,10,1209
HR00010.hea,10,V4,9,0,7
HR00010.hea,10,V4,9,1,108
HR00010.hea,10,V4,9,2,213
HR00010.hea,10,V4,9,3,328
HR00010.hea,10,V4,9,4,454
HR00010.hea,10,V4,9,5,580
HR00010.hea,10,V4,9,6,705
HR00010.hea,10,V4,9,7,830
HR00010.hea,10,V4,9,8,953
HR00010.hea,10,V4,9,9,1070
HR00010.hea,10,V4,9,10,1180
HR00010.hea,10,V5,10,0,7
HR00010.hea,10,V5,10,1,108
HR00010.hea,10,V5,10,2,213
HR00010.hea,10,V5,10,3,328
HR00010.hea,10,V5,10,4,454
HR00010.hea,10,V5,10,5,580
HR00010.hea,10,V5,10,6,705
HR00010.hea,10,V5,10,7,830
HR00010.hea,10,V5,10,8,953
HR00010.hea,10,V5,10,9,1071
HR00010.hea,10,V5,10,10,1181
HR00010.hea,10,V6,11,0,7
HR00010.hea,10,V6,11,1,108
HR00010.hea,10,V6,11,2,213
HR00010.hea,10,V6,11,3,329
HR00010.hea,10,V6,11,4,454
HR00010.hea,10,V6,11,5,516
HR00010.hea,10,V6,11,6,580
HR00010.hea,10,V6,11,7,643
HR00010.hea,10,V6,11,8,706
HR00010.hea,10,V6,11,9,831
HR00010.hea,10,V6,11,10,954
HR00010.hea,10,V6,11,11,1071
HR00010.hea,10,V6,11,12,1181
HR00011.hea,11,I,0,0,7
HR00011.hea,11,I,0,1,80
HR00011.hea,11,I,0,2,188
HR00011.hea,11,I,0,3,292
HR00011.hea,11,I,0,4,405
HR00011.hea,11,I,0,5,532
HR00011.hea,11,I,0,6,638
HR00011.hea,11,I,0,7,730
HR00011.hea,11,I,0,8,833
HR00011.hea,11,I,0,9,955
HR00011.hea,11,I,0,10,1081
HR00011.hea,11,I,0,11,1194
HR00011.hea,11,II,1,0,6
HR00011.hea,11,II,1,1,80
HR00011.hea,11,II,1,2,187
HR00011.hea,11,II,1,3,290
HR00011.hea,11,II,1,4,405
HR00011.hea,11,II,1,5,533
HR00011.hea,11,II,1,6,636
HR00011.hea,11,II,1,7,729
HR00011.hea,11,II,1,8,832
HR00011.hea,11,II,1,9,954
HR00011.hea,11,II,1,10,1080
HR00011.hea,11,II,1,11,1193
HR00011.hea,11,III,2,0,119
HR00011.hea,11,III,2,1,214
HR00011.hea,11,III,2,2,290
HR00011.hea,11,III,2,3,402
HR00011.hea,11,III,2,4,533
HR00011.hea,11,III,2,5,596
HR00011.hea,11,III,2,6,658
HR00011.hea,11,III,2,7,729
HR00011.hea,11,III,2,8,832
HR00011.hea,11,III,2,9,955
HR00011.hea,11,III,2,10,1193
HR00011.hea,11,aVR,3,0,48
HR00011.hea,11,aVR,3,1,178
HR00011.hea,11,aVR,3,2,355
HR00011.hea,11,aVR,3,3,421
HR00011.hea,11,aVR,3,4,487
HR00011.hea,11,aVR,3,5,549
HR00011.hea,11,aVR,3,6,629
HR00011.hea,11,aVR,3,7,693
HR00011.hea,11,aVR,3,8,927
HR00011.hea,11,aVR,3,9,1002
HR00011.hea,11,aVR,3,10,1076
HR00011.hea,11,aVR,3,11,1152
HR00011.hea,11,aVR,3,12,1240
HR00011.hea,11,aVL,4,0,8
HR00011.hea,11,aVL,4,1,82
HR00011.hea,11,aVL,4,2,188
HR00011.hea,11,aVL,4,3,292
HR00011.hea,11,aVL,4,4,406
HR00011.hea,11,aVL,4,5,469
HR00011.hea,11,aVL,4,6,535
HR00011.hea,11,aVL,4,7,638
HR00011.hea,11,aVL,4,8,730
HR00011.hea,11,aVL,4,9,956
HR00011.hea,11,aVL,4,10,1081
HR00011.hea,11,aVL,4,11,1226
HR00011.hea,11,aVF,5,0,81
HR00011.hea,11,aVF,5,1,187
HR00011.hea,11,aVF,5,2,290
HR00011.hea,11,aVF,5,3,405
HR00011.hea,11,aVF,5,4,572
HR00011.hea,11,aVF,5,5,636
HR00011.hea,11,aVF,5,6,729
HR00011.hea,11,aVF,5,7,832
HR00011.hea,11,aVF,5,8,955
HR00011.hea,11,aVF,5,9,1080
HR00011.hea,11,aVF,5,10,1193
HR00011.hea,11,V1,6,0,132
HR00011.hea,11,V1,6,1,203
HR00011.hea,11,V1,6,2,334
HR00011.hea,11,V1,6,3,402
HR00011.hea,11,V1,6,4,467
HR00011.hea,11,V1,6,5,530
HR00011.hea,11,V1,6,6,663
HR00011.hea,11,V1,6,7,726
HR00011.hea,11,V1,6,8,951
HR00011.hea,11,V1,6,9,1013
HR00011.hea,11,V1,6,10,1092
HR00011.hea,11,V1,6,11,1182
HR00011.hea,11,V1,6,12,1246
HR00011.hea,11,V2,7,0,3
HR00011.hea,11,V2,7,1,78
HR00011.hea,11,V2,7,2,184
HR00011.hea,11,V2,7,3,320
HR00011.hea,11,V2,7,4,434
HR00011.hea,11,V2,7,5,530
HR00011.hea,11,V2,7,6,661
HR00011.hea,11,V2,7,7,726
HR00011.hea,11,V2,7,8,902
HR00011.hea,11,V2,7,9,981
HR00011.hea,11,V2,7,10,1044
HR00011.hea,11,V2,7,11,1107
HR00011.hea,11,V2,7,12,1190
HR00011.hea,11,V3,8,0,5
HR00011.hea,11,V3,8,1,114
HR00011.hea,11,V3,8,2,220
HR00011.hea,11,V3,8,3,324
HR00011.hea,11,V3,8,4,436
HR00011.hea,11,V3,8,5,567
HR00011.hea,11,V3,8,6,634
HR00011.hea,11,V3,8,7,727
HR00011.hea,11,V3,8,8,832
HR00011.hea,11,V3,8,9,986
HR00011.hea,11,V3,8,10,1113
HR00011.hea,11,V3,8,11,1191
